Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
Financial Corporation of Louisiana,Director,Peter M. John,Pres. LA Bag Co.,,2022,LA Bag Company & LAPAC Manufacturing,
Financial Corporation of Louisiana,Director,Peter M. John,VP LAPAC Manuf.,,2022,LA Bag Company & LAPAC Manufacturing,
Financial Corporation of Louisiana,Director,Christopher Arsement,Partner,"Arsement,Redd & Morella",2022,Accountant,
Financial Corporation of Louisiana,Director,"James M. Cunningham,III",Director,,2022,Attorney,
Financial Corporation of Louisiana,Director,Lawrence J. Prevost,Small Owner,Signal Investment LLC,2022,Banker,
Financial Corporation of Louisiana,Director,Thomas Tucker Johnston,Partner,"MLBJ,LLC",2022,Retired(State of La-Dept. Corrections),
Financial Corporation of Louisiana,"Director,President",Stephen P. Hollier,,,2022,Banker,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Partner,Fred J. Gossen Co,2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Owner,"Henry Gossen,Inc.",2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Partner,"Gossen and Ware,LLC",2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Partner,ALC Real Estate,2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Owner,"FJG Properties,Inc.",2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Partner,Gossen Ware Gossen Properties,2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Part Owner,"Affiliated Medical Supplies,Inc.",2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Owner,"FJG,Sr. Partners","Inc.,2022",Real Estate Appraiser,
Financial Corporation of Louisiana,Director,Fred J. Gossen,Partner,"F. Gossen & A. Gossen,Ltd. Partnership",2022,Real Estate Appraiser,
Financial Corporation of Louisiana,Secretary to the Board,Yvonne D. Menard,Martha Hanks Dupuis LLC,Martha Hanks Dupuis LLC,2022,Banker,
Financial Corporation of Louisiana,,Financial Corporation of LA ESOP,,,2022,ESOP,
Financial Corporation of Louisiana,"Lafayette,LA",2023,Eric Movassaghi,EVP & CFO,,,Banker
Financial Corporation of Louisiana,"Crowley,LA",2023,William A. Dore',VP Sales,,,Investments
Financial Corporation of Louisiana,"Crowley,LA",2023,"Russell Freeland,Sr.",Pres. & General Manager,,LA Irrigation & Mill,2023
Financial Corporation of Louisiana,"Crowley,LA",2023,"Russell Freeland,Sr.",Pres. & General Manager,,1st Nat'l Farms,2023
Financial Corporation of Louisiana,"Crowley,LA",2023,Greg A. Jones,Vice President,,Kalem LLC,2023
Financial Corporation of Louisiana,"Broussard,LA",2023,John Randall Prather,"Director,Chairman",Member,Prather Brothers LLC,2023
Financial Corporation of Louisiana,"Lake Charles,LA",2023,Randall Roach,Secretary,,Kimira Properties,2023
Financial Corporation of Louisiana,"Crowley,LA",2023,Peter M. John,President,,LA Bag,2023
Financial Corporation of Louisiana,"Crowley,LA",2023,Peter M. John,VP,,LAPAC Manuf.,2023
Financial Corporation of Louisiana,"Lafayette,LA",2023,Christopher Arsement,"Director,Chairman of the Board",Partner,"Arsement,Redd & Morella",2023
Financial Corporation of Louisiana,"Rayne,LA",2023,"James M. Cunningham,III",Director,,,2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Lawrence J. Prevost,"Director,Vice President","CFO,Small Owner",Signal Investment LLC,2023
Financial Corporation of Louisiana,"Carencro,LA",2023,Thomas Tucker Johnston,Director,Partner,"MLBJ,LLC",2023
Financial Corporation of Louisiana,"Lafayette,LA",2023,"William Taylor,Jr","Director,CEO & President",Director,Louisiana Capital CDC,2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Partner,Fred J. Gossen Co,2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Owner,"Henry Gossen,Inc.",2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Partner,"Gossen and Ware,LLC",2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Partner,ALC Real Estate,2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Owner,"FJG Properties,Inc.",2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Partner,Gossen Ware Gossen Properties,2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Part Owner,"Affiliated Medical Supplies,Inc.",2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Owner,"FJG,Sr. Partners","Inc.,2023"
Financial Corporation of Louisiana,"Rayne,LA",2023,Fred J. Gossen,Director,Partner,"F. Gossen & A. Gossen,Ltd. Partnership",2023
Financial Corporation of Louisiana,"Rayne,LA",2023,Yvonne D. Menard,Secretary,Member,"Martha Hanks Dupuis LLC & M.H.Dupuis Farms,LLC",2023
Financial Corporation of Louisiana,"Crowley,LA",2023,Financial Corporation of LA,,,,2023
"FineMark Holdings,Inc.",Director,Martin Adams,,Strategic Value Bank Partners,2022,Managing Member of the General Partner Strategic Value Bank Partners,
"FineMark Holdings,Inc.",Director,Martin Adams,,"Marty Adams Consulting,LLC",2022,Managing Member of the General Partner Strategic Value Bank Partners,
"FineMark Holdings,Inc.",Director,Martin Adams,,M.P. Adams Properties LLC,2022,Managing Member of the General Partner Strategic Value Bank Partners,
"FineMark Holdings,Inc.",Director,Aurelia Bell,,Arrowhead Partners,2022,"President Arrowhead Partners,Inc.",
"FineMark Holdings,Inc.",Director Emeritus,"John Blais,Jr.",,,2022,Owner of Blaisco a holding company that owns ten companies,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",,Radiology Regional Center LLC,2022,Interventional Radiologist,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",,805 Del Prado Building Partnership,2022,Interventional Radiologist,
"FineMark Holdings,Inc.",Director,Thomas Case,,"Case Pearlman Holdings,Inc",2022,Chairman the Case Companies,
"FineMark Holdings,Inc.",Director & President & CEO,Joseph Catti,,,2022,,
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,,2022,,
"FineMark Holdings,Inc.",Director,Scott Edmonds,,Mainline Realty,2022,"Retired President & CEO of Chico's FAS,Inc.",
"FineMark Holdings,Inc.",Director,Tracey Galloway,,,2022,"District Director of Development for Edison College Foundation,Inc.",
"FineMark Holdings,Inc.",Director,William Horowitz,,,2022,Attorney and principal of Cummings & Lockwood LLC.,
"FineMark Holdings,Inc.",Director Emeritus,Hale Irwin,,,2022,Professional Golfer,
"FineMark Holdings,Inc.",Director,Clive Lubner,,"Clive Daniel Home,LLC.",2022,"CEO Clive Daniel Home,Inc.",
"FineMark Holdings,Inc.",Director,Clive Lubner,,Derby Rd Ltd,2022,"CEO Clive Daniel Home,Inc.",
"FineMark Holdings,Inc.",Director,Clive Lubner,,Lubner Family Ltd,2022,"CEO Clive Daniel Home,Inc.",
"FineMark Holdings,Inc.",Director,Clive Lubner,,Lubner Kallmeyer Ltd,2022,"CEO Clive Daniel Home,Inc.",
"FineMark Holdings,Inc.",Director & Chairman,David Lucas,,Bonita Bay Group,2022,"Chairman of the Board,the Bonita Bay Group",
"FineMark Holdings,Inc.",Director,Vito Manone,,"Manone Investments,Inc.",2022,President of Manone Investments,
"FineMark Holdings,Inc.",Director,Vito Manone,,Cibola Vista LLC,2022,President of Manone Investments,
"FineMark Holdings,Inc.",Director,Alan Reynolds,,"WilsonMiller,Inc.",2022,"Chairman and CEO of WilsonMiller,Inc.",
"FineMark Holdings,Inc.",Director,Lee Seidler,,,2022,Retired professor of Accounting at New York University's Graduate School of Business,
"FineMark Holdings,Inc.",Director,William Turner,,,2022,"Former CEO & Chairman of PNC Bank,Dean of the College of Business at Stony Brook University",
"FineMark Holdings,Inc.",Director,Martin Wasmer,,Wasmer & Schroeder & Co.,2022,CEO Wasmer Schroeder & Co.,
"FineMark Holdings,Inc.",Director,Martin Wasmer,,USC Realty,2022,CEO Wasmer Schroeder & Co.,
"FineMark Holdings,Inc.",Director,Richard Beightol,,RJB Investments,2015,Consultant for Trustmark Life Insurance Company,
"FineMark Holdings,Inc.",Director,Edward Beimfohr,,Windels Marx Lane & Mittendorf LLP,2015,Partner of the law firm Windels Marx Lane & Mittendorf LLP,
"FineMark Holdings,Inc.",Director,Aurelia Bell,,"Arrowhead Partners,Inc.",2015,"President Arrowhead Partners,Inc.",
"FineMark Holdings,Inc.",Director & Vice Chairman,"John Blais,Jr.",,Blaisco,2015,Owner of Blaisco a holding company that owns ten companies,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",,Radiology Regional Center LL,2015,Interventional Radiologist,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",,805 Del Prado Building Partnership,2015,Interventional Radiologist,
"FineMark Holdings,Inc.",Director,Thomas Case,,"Case Pearlman Holdings,Inc",2015,Chairman the Case Companies,
"FineMark Holdings,Inc.",Director & President & CEO,Joseph Catti,,,2015,,
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,"ABDE,LLC",2015,,
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,"GSE,LLC",2015,,
"FineMark Holdings,Inc.",Director,Scott Edmonds,,Mainline Realty,2015,"Retired President & CEO of Chico's FAS,Inc.",
"FineMark Holdings,Inc.",Director,Tracey Galloway,,"Edison College Foundation,Inc.",2015,"District Director of Development for Edison College Foundation,Inc.",
"FineMark Holdings,Inc.",Director,William Horowitz,,Cummings & Lockwood LLC.,2015,Attorney and principal of Cummings & Lockwood LLC.,
"FineMark Holdings,Inc.",Director,Clive Lubner,,Robb & Stucky Ltd,2015,"CEO of Robb & Stucky,Inc.",
"FineMark Holdings,Inc.",Director,Clive Lubner,,Derb Rd Ltd,2015,"CEO of Robb & Stucky,Inc.",
"FineMark Holdings,Inc.",Director,Clive Lubner,,Lubner Family Ltd,2015,"CEO of Robb & Stucky,Inc.",
"FineMark Holdings,Inc.",Director,Clive Lubner,,Lubner Kallmeyer Ltc,2015,"CEO of Robb & Stucky,Inc.",
"FineMark Holdings,Inc.",Director & Chairman,David Lucas,,The Bonita Bay Group,2015,"Chairman of the Board,the Bonita Bay Group",
"FineMark Holdings,Inc.",Director,Vito Manone,,Manone Investments,2015,President of Manone Investments,
"FineMark Holdings,Inc.",Director,Vito Manone,,Cibola Vista LLC,2015,President of Manone Investments,
"FineMark Holdings,Inc.",Director,Alan Reynolds,,"WilsonMiller,Inc.",2015,"Chairman and CEO of WilsonMiller,Inc.",
"FineMark Holdings,Inc.",Director,Lee Seidler,,,2015,Retired professor of Accounting at New York University's Graduate School of Business,
"FineMark Holdings,Inc.",Director,William Turner,,,2015,"Former CEO & Chairman of PNC Bank,Dean of the College of Business at Stony Brook University",
"FineMark Holdings,Inc.",Director,Martin Wasmer,,Wasmer & Schroeder & Co.,2015,CEO Wasmer Schroeder & Co.,
"FineMark Holdings,Inc.",Director,Martin Wasmer,,USC Realty,2015,CEO Wasmer Schroeder & Co.,
"FineMark Holdings,Inc.",Director,Richard Beightol,Consultant for Trustmark Life Insurance Company,Trustmark Life Insurance Company,2016,,3547131
"FineMark Holdings,Inc.",Director,Edward Beimfohr,Partner of the law firm Windels Marx Lane & Mittendorf LLP,Windels Marx Lane & Mittendorf LLP,2016,,3547131
"FineMark Holdings,Inc.",Director,Aurelia Bell,"President Arrowhead Partners,Inc.","Arrowhead Partners,Inc.",2016,,3547131
"FineMark Holdings,Inc.",Director & Vice Chairman,"John Blais,Jr.",,,2016,,3547131
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",Interventional Radiologist,Radiology Regional Center LLC,2016,,3547131
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",Interventional Radiologist,805 Del Prado Building Partnership,2016,,3547131
"FineMark Holdings,Inc.",Director,Thomas Case,Chairman the Case Companies,"Case Pearlman Holdings,Inc",2016,,3547131
"FineMark Holdings,Inc.",Director & President & CEO,Joseph Catti,,,2016,,3547131
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,,2016,,3547131
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,"ABDE,LLC",2016,,3547131
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,"GSE,LLC",2016,,3547131
"FineMark Holdings,Inc.",Director,Scott Edmonds,"Retired President & CEO of Chico's FAS,Inc.",Mainline Realty,2016,,3547131
"FineMark Holdings,Inc.",Director,Tracey Galloway,"District Director of Development for Edison College Foundation,Inc.",,2016,,3547131
"FineMark Holdings,Inc.",Director,William Horowitz,Attorney and principal of Cummings & Lockwood LLC.,,2016,,3547131
"FineMark Holdings,Inc.",Director,Clive Lubner,"CEO Clive Daniel Home,Inc.","Clive Daniel Home,LLC.",2016,,3547131
"FineMark Holdings,Inc.",Director,Clive Lubner,"CEO Clive Daniel Home,Inc.",Derby Rd Lid,2016,,3547131
"FineMark Holdings,Inc.",Director,Clive Lubner,"CEO Clive Daniel Home,Inc.",Lubner Family Ltd,2016,,3547131
"FineMark Holdings,Inc.",Director,Clive Lubner,"CEO Clive Daniel Home,Inc.",Lubner Kallmeyer Ltd,2016,,3547131
"FineMark Holdings,Inc.",Director & Chairman,David Lucas,"Chairman of the Board,the Bonita Bay Group",,2016,,3547131
"FineMark Holdings,Inc.",Director,Vito Manone,President of Manone Investments,"Manone Investments,Inc.",2016,,3547131
"FineMark Holdings,Inc.",Director,Vito Manone,President of Manone Investments,Cibola Vista LLC,2016,,3547131
"FineMark Holdings,Inc.",Director,Alan Reynolds,"Chairman and CEO of WilsonMiller,Inc.","WilsonMiller,Inc.",2016,,3547131
"FineMark Holdings,Inc.",Director,Lee Seidler,Retired professor of Accounting at New York University's Graduate School of Business,,2016,,3547131
"FineMark Holdings,Inc.",Director,William Turner,"Former CEO & Chairman of PNC Bank,Dean of the College of Business at Stony Brook University",,2016,,3547131
"FineMark Holdings,Inc.",Director,Martin Wasmer,CEO Wasmer Schroeder & Co.,Wasmer & Schroeder & Co.,2016,,3547131
"FineMark Holdings,Inc.",Director,Martin Wasmer,CEO Wasmer Schroeder & Co.,USC Realty,2016,,3547131
"FineMark Holdings,Inc.",Director,Richard Beightol,Consultant for Trustmark Life Insurance Company,Trustmark Life Insurance Company,2017,,
"FineMark Holdings,Inc.",Director,Edward Beimfohr,Partner of the law firm,Windels Marx Lane & Mittendorf LLP,2017,,
"FineMark Holdings,Inc.",Director,Aurelia Bell,President,"Arrowhead Partners,Inc.",2017,,3547131
"FineMark Holdings,Inc.",Director Emeritus,"John Blais,Jr.",,Blaisco,2017,,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",Interventional Radiologist,Radiology Regional Center LLC,2017,,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",Interventional Radiologist,805 Del Prado Building Partnership,2017,,
"FineMark Holdings,Inc.",Director,Thomas Case,Chairman the Case Companies,"Case Pearlman Holdings,Inc",2017,,
"FineMark Holdings,Inc.",Director & President & CEO,Joseph Catti,,,2017,,
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,"ABDE,LLC",2017,,
"FineMark Holdings,Inc.",Director & Chief Financial Officer,Brian Eagleston,,"GSE,LLC",2017,,
"FineMark Holdings,Inc.",Director,Scott Edmonds,"Retired President & CEO of Chico's FAS,Inc.",Mainline Realty,2017,,
"FineMark Holdings,Inc.",Director,Tracey Galloway,"District Director of Development for Edison College Foundation,Inc.",,2017,,
"FineMark Holdings,Inc.",Director,William Horowitz,Attorney and principal of Cummings & Lockwood LLC.,,2017,,
"FineMark Holdings,Inc.",Director,Clive Lubner,CEO,"Clive Daniel Home,Inc.",2017,,
"FineMark Holdings,Inc.",Director,Clive Lubner,CEO,Derby Rd Ltd,2017,,
"FineMark Holdings,Inc.",Director,Clive Lubner,CEO,Lubner Family Ltd,2017,,
"FineMark Holdings,Inc.",Director,Clive Lubner,CEO,Lubner Kallmeyer Ltd,2017,,
"FineMark Holdings,Inc.",Director & Chairman,David Lucas,"Chairman of the Board,the Bonita Bay Group",,2017,,
"FineMark Holdings,Inc.",Director,Vito Manone,President,"Manone Investments,Inc.",2017,,
"FineMark Holdings,Inc.",Director,Vito Manone,President,Cibola Vista LLC,2017,,
"FineMark Holdings,Inc.",Director,Alan Reynolds,"Chairman and CEO of WilsonMiller,Inc.","WilsonMiller,Inc.",2017,,
"FineMark Holdings,Inc.",Director,Lee Seidler,Retired professor of Accounting at New York University's Graduate School of Business,,2017,,
"FineMark Holdings,Inc.",Director,William Turner,"Former CEO & Chairman of PNC Bank,Dean of the College of Business at Stony Brook University",,2017,,
"FineMark Holdings,Inc.",Director,Martin Wasmer,CEO,Wasmer & Schroeder & Co.,2017,,
"FineMark Holdings,Inc.",Director,Martin Wasmer,CEO,USC Realty,2017,,
"FineMark Holdings,Inc.",Director,Richard Beightol,,Trustmark Life Insurance Company,2019,Consultant for Trustmark Life Insurance Company,
"FineMark Holdings,Inc.",Director,Edward Beimfohr,,Windels Marx Lane & Mittendorf LLP,2019,Partner of the law firm Windels Marx Lane & Mittendorf LLP,
"FineMark Holdings,Inc.",Director,Aurelia Bell,,"Arrowhead Partners,Inc.",2019,"President Arrowhead Partners,Inc.",
"FineMark Holdings,Inc.",Director Emeritus,"John Blais,Jr.",,,2019,Owner of Blaisco a holding company that owns ten companies,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",,Radiology Regional Center LLC,2019,Interventional Radiologist,
"FineMark Holdings,Inc.",Director,"Michael Carron,M.D.",,805 Del Prado Building Partnership,2019,Interventional Radiologist,
"FineMark Holdings,Inc.",Director,Thomas Case,,"Case Pearlman Holdings,Inc",2019,Chairman the Case Companies,
"FineMark Holdings,Inc.",Director & President & CEO,Joseph Catti,,,2019,,
"FineMark Holdings,Inc.",Director & EVP & Chief Financial Officer,Brian Eagleston,,,2019,,
