Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year,Occupation,RSSD_ID
BANK OF ALAPAHA,PRESIDENT,KENNETH E HUGHES,,,2015,,3194076
BANK OF ALAPAHA,DIRECTOR,TOMMY LEE,PRESIDENT,LEE'S FARM SUPPLY,2015,LEE'S FARM SUPPLY FARMER,3194076
BANK OF ALAPAHA,DIRECTOR,STEVE MCMILLAN,CEO,BERRIEN PEANUT CO,2015,FARMER,3194076
BANK OF ALAPAHA,DIRECTOR,STEVE MCMILLAN,CEO,SOUTHERN GRACE FARMS,2015,FARMER,3194076
BANK OF ALAPAHA,DIRECTOR,C DANE PERKINS,CEO,TROUTDALE CORP,2015,JUDGE,3194076
BANK OF ALAPAHA,DIRECTOR,C DANE PERKINS,CEO,PERKINS WAREHOUSE INC,2015,JUDGE,3194076
Bank of Alapaha,Director,Rickey Carter,CEO,"Nashville Tractor,Inc.",2017,Entrepreneur,3194076
Bank of Alapaha,Director,"Luther L. Duke,III",CEO,"Adel Ice Company,Inc.",2017,Entrepreneur,3194076
Bank of Alapaha,Director,"Luther L. Duke,III",CEO,"Hopeful Ice of South Georgia,Inc.",2017,Entrepreneur,3194076
Bank of Alapaha,Director,James R. Gaskins,,,2017,,3194076
Bank of Alapaha,Director,Cecil W. Hill,,,2017,,3194076
Bank of Alapaha,Director,Tommy Lee,Managing Member,"Lee Farm Supply,LLC",2017,Farmer & Entrepreneur,3194076
Bank of Alapaha,Director,Steve McMillan,CEO,Berrien Peanut Co.,2017,Farmer,3194076
Bank of Alapaha,Director,Steve McMillan,CEO,"Southern Grace Farms,Inc.",2017,Farmer,3194076
Bank of Alapaha,Director,C. Dane Perkins,CEO,Troutdale Corporation,2017,Judge,3194076
Bank of Alapaha,Director,C. Dane Perkins,CEO,"Perkins Warehouse,Inc.",2017,Judge,3194076
Bank of Alapaha,Director,Sylvia L. Roberts,CEO,"Alapaha Station Celebration,Inc.",2017,,3194076
Bank of Alapaha,Director,Daniel L. Studstill,CEO,"Daniel L. Studstill,PC",2017,Attorney,3194076
Bank of Alapaha,Director,Daniel L. Studstill,Member,"Studstill Firm,LLP",2017,Attorney,3194076
Bank of Alapaha,Director,Daniel L. Studstill,Member,"Managers of Dogwood Centre Partners,LLC.",2017,Attorney,3194076
Bank of Alapaha,CFO,Erin B. Watson,,,2017,,3194076
Alapaha Holding Company,Director- Bank of Alapaha,Rickey Carter,CEO,"Nashville Tractor,Inc.",2017,Entrepreneur,
Alapaha Holding Company,Director,"Luther L. Duke,III",CEO,"Adel Ice Company,Inc.",2017,Entrepreneur,
Alapaha Holding Company,Director,"Luther L. Duke,III",CEO,Hopeful Ice of South Georgia,2017,Entrepreneur,
Alapaha Holding Company,Director- Bank of Alapaha,James R. Gaskins,,,2017,,
Alapaha Holding Company,Director- Bank of Alapaha,Cecil W. Hill,,,2017,,
Alapaha Holding Company,President,Kenneth E. Hughes,CEO,,2017,,
Alapaha Holding Company,Director- Bank of Alapaha,Tommy Lee,Managing Member,"Lee Farm Supply,LLC",2017,Farmer & Entrepreneur,
Alapaha Holding Company,Director- Bank of Alapaha,Steve McMillan,CEO,Berrien Peanut Co.,2017,Farmer,
Alapaha Holding Company,Director- Bank of Alapaha,Steve McMillan,CEO,Southern Grace Farms,2017,Farmer,
Alapaha Holding Company,Director,C. Dane Perkins,CEO,Troutdale Corporation,2017,Judge,
Alapaha Holding Company,Director,C. Dane Perkins,CEO,"Perkins Warehouse,Inc.",2017,Judge,
Alapaha Holding Company,Director- Bank of Alapaha,Sylvia L. Roberts,CEO,"Alapaha Station Celebration,Inc.",2017,,
Alapaha Holding Company,Director- Bank of Alapaha,Daniel L. Studstill,PC CEO,"Daniel L. Studstill,PC",2017,Attorney,
Alapaha Holding Company,Director- Bank of Alapaha,Daniel L. Studstill,Member,"Studstill Firm,LLP",2017,Attorney,
Alapaha Holding Company,Director- Bank of Alapaha,Daniel L. Studstill,Member,"Managers of Dogwood Centre Partners,LLC",2017,Attorney,
Alapaha Holding Company,CFO- Bank of Alapaha,Erin B. Watson,,,2017,,
Alapaha,Director,"Luther L Duke,III",CEO,"Adel Ice Company,Inc.",2019,Entrepreneur,
Alapaha,Director,"Luther L Duke,III",CEO,"Hopeful Ice of South Georgia,Inc.",2019,Entrepreneur,
Alapaha,Director/Consultant,Cecil W Hill,,,2019,,
Alapaha,President,Kenneth E Hughes,President and CEO,,2019,,
Alapaha,Director,Tommy Lee,Managing Member,"Lee Farm Supply,LLC",2019,Farmer & Entrepreneur,
Alapaha,Director,Steve McMillan,CEO,Berrien Peanut Co,2019,Farmer,
Alapaha,Director,Steve McMillan,CEO,"Southern Grace Farms,Inc.",2019,Farmer,
Alapaha,Director,Steve McMillan,CEO,"Middle Branch,LLP",2019,Farmer,
Alapaha,Director,C Dane Perkins,CEO,Troutdale Corporation,2019,Judge,
Alapaha,Director,Sylvia L Roberts,CEO,Alapaha Station Celebration Inc,2019,,
Alapaha,Director,Daniel L Studstill,CEO,"Daniel L Studstill,PC",2019,Attorney,
Alapaha,Director,Daniel L Studstill,Member,"Studstill Firm,LLP",2019,Attorney,
Alapaha,,Erin B Watson,,,2019,,
Alapaha,Director,Brian E Stone,CEO,"Adel Properties,LLC",2019,Contractor & Entrepreneur,
Alapaha,Director,Brian E Stone,CEO,Stone's Development,2019,Contractor & Entrepreneur,
Alapaha,Director,Brian E Stone,,Water's Edge Construction LLC,2019,Contractor & Entrepreneur,
Alapaha,Director,Brian E Stone,,"Stone Ridge Rental,LLC",2019,Contractor & Entrepreneur,
Alapaha,Director,Brian E Stone,,Brian Stone Construction Inc,2019,Contractor & Entrepreneur,
Bank of Alapaha,Director,"Luther L Duke,III",CEO,"Adel Ice Company,Inc.",2021,Entrepreneur,
Bank of Alapaha,Director,"Luther L Duke,III",CEO,"Hopeful Ice of South Georgia,Inc.",2021,Entrepreneur,
Bank of Alapaha,Director,Tommy Lee,Managing Member,"Lee Farm Supply,LLC",2021,Farmer & Entrepreneur,
Bank of Alapaha,Director,Steve McMillan,CEO,Berrien Peanut Co-op,2021,Farmer,
Bank of Alapaha,Director,Steve McMillan,CEO,"Southern Grace Farms,Inc.",2021,Farmer,
Bank of Alapaha,Director,Steve McMillan,CEO,"Middle Branch,LLP",2021,Farmer,
Bank of Alapaha,Director,C Dane Perkins,CEO,Troutdale Corporation,2021,Judge,
Bank of Alapaha,Director,C Dane Perkins,CEO,Perkins Warehouse Inc.,2021,Judge,
Bank of Alapaha,Director,Sylvia L Roberts,CEO,Alapaha Station Celebration Inc,2021,,
Bank of Alapaha,Director,Daniel L Studstill,CEO,"Daniel L Studstill,PC",2021,Attorney,
Bank of Alapaha,Director,Daniel L Studstill,Member,"Studstill Firm,LLP",2021,Attorney,
CFO - Bank of Alapaha,,Erin B Watson,,,2021,,
Director-Bank of Alapaha,Director,Brian E Stone,CEO,"Adel Properties,LLC",2021,Contractor & Entrepreneur,
Director-Bank of Alapaha,Director,Brian E Stone,CEO,Stone's Development,2021,Contractor & Entrepreneur,
Director-Bank of Alapaha,Director,Brian E Stone,CEO,Water's Edge Construction LLC,2021,Contractor & Entrepreneur,
Director-Bank of Alapaha,Director,Brian E Stone,CEO,"Stone Ridge Rental,LLC",2021,Contractor & Entrepreneur,
Director-Bank of Alapaha,Director,Brian E Stone,CEO,Brian Stone Construction Inc,2021,Contractor & Entrepreneur,
ALAPAHA HOLDING COMPANY,Director,"Luther L Duke,III","Adel Ice Company,Inc. CEO","Adel Ice Company,Inc.",2022,Entrepreneur,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,"Luther L Duke,III","Hopeful Ice of South Georgia,Inc. CEO","Hopeful Ice of South Georgia,Inc.",2022,Entrepreneur,
ALAPAHA HOLDING COMPANY,President,Kenneth E Hughes,,,2022,,
ALAPAHA HOLDING COMPANY,Director,Tommy Lee,"Lee Farm Supply,LLC-Managing Member","Lee Farm Supply,LLC",2022,Farmer & Entrepreneur,
ALAPAHA HOLDING COMPANY,Director,Steve McMillan,Berrien Peanut Co-CEO,Berrien Peanut Co,2022,Farmer,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Steve McMillan,"Southern Grace Farms,Inc. CEO","Southern Grace Farms,Inc.",2022,Farmer,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Steve McMillan,"Middle Branch,LLP CEO","Middle Branch,LLP",2022,Farmer,
ALAPAHA HOLDING COMPANY,Director,C Dane Perkins,Troutdale Corporation CEO,Troutdale Corporation,2022,Judge,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,C Dane Perkins,Perkins Warehouse Inc. CEO,Perkins Warehouse Inc.,2022,Judge,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Sylvia L Roberts,Alapaha Station Celebration Inc CEO,Alapaha Station Celebration Inc,2022,,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Daniel L Studstill,"Daniel L Studstill,PC CEO","Daniel L Studstill,PC",2022,Attorney,
ALAPAHA HOLDING COMPANY,CFO,Erin B Watson,,,2022,,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Brian E Stone,"Adel Properties,LLC CEO","Adel Properties,LLC",2022,Contractor & Entrepreneur,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Brian E Stone,Stone's Development CEO,Stone's Development,2022,Contractor & Entrepreneur,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Brian E Stone,Water's Edge Construction LLC,Water's Edge Construction LLC,2022,Contractor & Entrepreneur,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Brian E Stone,"Stone Ridge Rental,LLC","Stone Ridge Rental,LLC",2022,Contractor & Entrepreneur,
ALAPAHA HOLDING COMPANY,Director - Bank of Alapaha,Brian E Stone,Brian Stone Construction Inc,Brian Stone Construction Inc,2022,Contractor & Entrepreneur,
ALAPAHA HOLDING COMPANY,Vice President- Bank of Alapaha,Ellen Brogdon,"Dorothy P Ingram Trust,Trustee",Dorothy P Ingram Trust,2022,Secretary,
ALAPAHA HOLDING COMPANY,Vice President- Bank of Alapaha,Angela McMillan,Barry's Deli,,2022,MA,
ALAPAHA HOLDING COMPANY,Vice President- Bank of Alapaha,Belinda Holbrook,,,2022,,
ALAPAHA HOLDING COMPANY,Chief Compliance Officer,Jay Funderburke,,,2022,,
ALAPAHA HOLDING COMPANY,,2023,"Luther L Duke,III",Director,,,
ALAPAHA HOLDING COMPANY,,2023,"Luther L Duke,III",,,,Entrepreneur
ALAPAHA HOLDING COMPANY,,2023,Kenneth E Hughes,President,,,
ALAPAHA HOLDING COMPANY,,2023,Tommy Lee,Director,,,
ALAPAHA HOLDING COMPANY,,2023,Steve McMillan,Director,,,
ALAPAHA HOLDING COMPANY,,2023,C Dane Perkins,Director,Troutdale Corporation CEO,Troutdale Corporation,2023
ALAPAHA HOLDING COMPANY,,2023,C Dane Perkins,Director,Perkins Warehouse Inc. CEO,Perkins Warehouse Inc.,2023
ALAPAHA HOLDING COMPANY,,2023,Sylvia L Roberts,Director,,,2023
ALAPAHA HOLDING COMPANY,,2023,Daniel L Studstill,Director,"Daniel L Studstill,PC CEO","Daniel L Studstill,PC",2023
ALAPAHA HOLDING COMPANY,,2023,Erin B Watson,CFO,,,2023
ALAPAHA HOLDING COMPANY,,2023,Brian E Stone,Director,"Adel Properties,LLC CEO","Adel Properties,LLC",2023
ALAPAHA HOLDING COMPANY,,2023,Brian E Stone,Director,Stone's Development CEO,Stone's Development,2023
ALAPAHA HOLDING COMPANY,,2023,Brian E Stone,Director,Water's Edge Construction LLC,Water's Edge Construction,2023
ALAPAHA HOLDING COMPANY,,2023,Brian E Stone,Director,"Stone Ridge Rental,LLC",Stone Ridge Rental,2023
ALAPAHA HOLDING COMPANY,,2023,Brian E Stone,Director,Brian Stone Construction Inc,Brian Stone Construction,2023
ALAPAHA HOLDING COMPANY,,2023,Ellen Brogdon,Secretary,"Dorothy P Ingram Trust,Trustee",Dorothy P Ingram Trust,2023
ALAPAHA HOLDING COMPANY,,2023,Angela McMillan,,,Barry's Deli,2023
ALAPAHA HOLDING COMPANY,,2023,Belinda Holbrook,,,,2023
ALAPAHA HOLDING COMPANY,,2023,Jay Funderburke,,,,2023
ALAPAHA HOLDING COMPANY,,2023,Rudoiph Smith,Director,Consultant - City of Nashville,,2023
MidCountry Financial Corp.,Lead Independent Director,Richard W. Carpenter,Director,"Columbia Property Trust,Inc.",2017,Retired,
MidCountry Financial Corp.,Director,C. Lee Ellis,,,2017,Retired,
MidCountry Financial Corp.,Chairman of the Board and Vice President of Strategic and Capital Planning,Robert F. Hatcher,Chairman of the Board,"Pioneer Financial Services,Inc.",2017,,
MidCountry Financial Corp.,Chairman of the Board and Vice President of Strategic and Capital Planning,Robert F. Hatcher,Managing Member,H2 Transportation LLC,2017,,
MidCountry Financial Corp.,Chairman of the Board and Vice President of Strategic and Capital Planning,Robert F. Hatcher,Owner/Member,H2 Company,2017,,
MidCountry Financial Corp.,"President and CEO,Nanomist","Robert F. Hatcher,Jr.",,"Hatcher Investments,Ltd",2017,,
MidCountry Financial Corp.,"President and CEO,Nanomist","Robert F. Hatcher,Jr.",,"H2 Capital,Inc.",2017,,
MidCountry Financial Corp.,"Senior Vice President,Investments",John D. Hemmings,"Senior Vice President,Investments",Alfa Mutual Insurance Co.,2017,,
MidCountry Financial Corp.,Director,Sherry A. Kellett,Director,"Harry D. Kellett,Inc.",2017,Retired,
MidCountry Financial Corp.,Director,Sherry A. Kellett,Member,Horsefork LLC,2017,Retired,
MidCountry Financial Corp.,"Partner,Safe Harbor Consulting",James R. Lientz,Director,"Invesco Mortgage Capital,Inc.",2017,"Partner,Safe Harbor Consulting",
MidCountry Financial Corp.,"Partner,Safe Harbor Consulting",James R. Lientz,Director,Georgia Banking Company,2017,"Partner,Safe Harbor Consulting",
MidCountry Financial Corp.,"Partner,Safe Harbor Consulting",James R. Lientz,Director,Diversified Trust Company,2017,"Partner,Safe Harbor Consulting",
MidCountry Financial Corp.,Senior Vice President and Chief Information Officer,Michael W. Rowell,President,Enterprise Technologies LLC,2017,,
MidCountry Financial Corp.,"Executive Vice President,Operations",Stephen G. Rutledge,,,2017,,
MidCountry Financial Corp.,"Director,President and CEO",Timothy L. Stanley,,,2017,,
MidCountry Financial Corp.,Assistant Vice President,Kevin S. Wilder,Assistant Vice President Investment Manager,"Clayton HC,Inc.",2017,Director,
MidCountry Financial Corp.,President and CEO,Timothy W. Williams,Partner,"Evergreen Services,LLC",2017,Director,
MidCountry Financial Corp.,President and CEO,Timothy W. Williams,Partner,"FAST,LLC",2017,Director,
MidCountry Financial Corp.,President and CEO,Timothy W. Williams,Owner,"TJR,LLC",2017,Director,
MidCountry Financial Corp.,President and CEO,Timothy W. Williams,Owner,CRW,2017,Director,
MidCountry Financial Corp.,"Executive Vice President,Secretary","and General Counsel,Alison N. LaBruyere",,,2017,,
MidCountry Financial Corp.,"Executive Vice President,Chief Risk Officer","and Corporate Compliance Officer,Sandra E. Laughlin",,,2017,,
MidCountry Financial Corp.,President and CEO,Steven W. Meads,,,2017,,
"Altamaha Bancshares,Inc.",Director,Mae Jones,Farm Owner,Jones Farms,2014,Farm Owner,
"Altamaha Bancshares,Inc.",Director/Randall,Betty Morris or Randall Morris & Austin Morris Family Trust,Part owner,Morris Enterprises,2014,Farm Owner/Randall,
"Altamaha Bancshares,Inc.",Director/Randall,Betty Morris or Randall Morris & Austin Morris Family Trust,Limited Partner,"Austin Morris,LLP",2014,Farm Owner/Randall,
"Altamaha Bancshares,Inc.",Director/Randall,Betty Morris or Randall Morris & Austin Morris Family Trust,Part owner,Milligan Creek Cattle,2014,Farm Owner/Randall,
"Altamaha Bancshares,Inc.",Director,Susan Shook,Owner,"Susan Shook,PC",2014,Lawyer,
"Altamaha Bancshares,Inc.",President /CEO/Director,R. Brent Sammons,,none,2014,,
"Altamaha Bancshares,Inc.",Director/ Chairman,W Colon Sammons,,,2014,Tree Farming,
"Altamaha Bancshares,Inc.",Director,S. Thomas Moore,President,S Thomas Morre & Associates,2014,"CPA,Owner of Firm",
"Altamaha Bancshares,Inc.",Director,S. Thomas Moore,,Old Garrison Ent.,2014,"CPA,Owner of Firm",
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Ga Pine Straw,2014,State Senator Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Rentra,2014,State Senator Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Partner,TAMA,2014,State Senator Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,"Creek Shoals,LLP",2014,State Senator Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Cargo Connections,2014,State Senator Entrepreneur,
"ALTAMAHA BANCSHARES,INC.",Director,Mae Jones,President,Jones Farms,2015,Farm Owner,1081510
"ALTAMAHA BANCSHARES,INC.",Director/Randall,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Morris Enterprises,2015,Farm Owner,1081510
"ALTAMAHA BANCSHARES,INC.",Director/Randall,Randall Morris or Betty Morris & Austin Morris Family Trust,Limited Partner,"Austin Morris,LLP",2015,Farm Owner,1081510
"ALTAMAHA BANCSHARES,INC.",Director/Randall,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Milligan Creek Cattle,2015,Farm Owner,1081510
"ALTAMAHA BANCSHARES,INC.",Director/Susan,Susan Saller Shook,Owner/Susan,"Susan Shook,PC",2015,Lawyer,1081510
"ALTAMAHA BANCSHARES,INC.",Director Chairman/W.Colon President CEO/Director,W Colon Sammons,,,2015,Tree Farming,1081510
"ALTAMAHA BANCSHARES,INC.",Director/Thomas,S. Thomas Moore,President,S Thomas Moore & Associates,2015,"CPA,Owner of Firm",1081510
"ALTAMAHA BANCSHARES,INC.",Director,Tommie Williams,"Officer,Ga Pine Straw",GA Pine Straw,2015,State Senator Entrepreneur,1081510
"ALTAMAHA BANCSHARES,INC.",Director,Tommie Williams,Officer,Rentra,2015,State Senator Entrepreneur,1081510
"ALTAMAHA BANCSHARES,INC.",Director,Tommie Williams,Partner,TAMA,2015,State Senator Entrepreneur,1081510
"ALTAMAHA BANCSHARES,INC.",Director,Tommie Williams,Officer,"Creek Shoals,LLP",2015,State Senator Entrepreneur,1081510
"ALTAMAHA BANCSHARES,INC.",Director,Tommie Williams,Officer,Cargo Connections,2015,State Senator Entrepreneur,1081510
"Altamaha Bancshares,Inc.",Director,Mae Jones,President,Jones Farms,2016,Farm Owner,
"Altamaha Bancshares,Inc.",Chief Financial Officer,Bo Fennell,,,2016,Chief Financial Officer,
"Altamaha Bancshares,Inc.",Chief Financial Officer,Bo Fennell,,,2016,Chief Financial Officer,
"Altamaha Bancshares,Inc.",Director/Randall,Randall Morris,Part owner,Morris Enterprises,2016,Farm Owner/Randall,
"Altamaha Bancshares,Inc.",Director/Randall,Randall Morris,Limited Partner,"Austin Morris,LLP",2016,Farm Owner/Randall,
"Altamaha Bancshares,Inc.",Director/Randall,Randall Morris,Part owner,Milligan Creek Cattle,2016,Farm Owner/Randall,
"Altamaha Bancshares,Inc.",Director/Susan,Susan Salter Shook,Owner,"Susan Shook,PC",2016,Lawyer,
"Altamaha Bancshares,Inc.",Director/Susan,Susan Salter Shook,,"Salter,Shook & Tippett",2016,Lawyer,
"Altamaha Bancshares,Inc.",Director/ Chairman,W Colon Sammons,,,2016,Tree Farming,
"Altamaha Bancshares,Inc.",President,W Colon Sammons,,,2016,Tree Farming,
"Altamaha Bancshares,Inc.",Director,W Colon Sammons,,,2016,Tree Farming,
"Altamaha Bancshares,Inc.",Director/Thomas,S. Thomas Moore,President,S Thomas Moore & Associates,2016,"CPA,Owner of Firm",
"Altamaha Bancshares,Inc.",Director/Thomas,S. Thomas Moore,,Old Garrison Ent.,2016,"CPA,Owner of Firm",
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,GA Pine Straw,2016,Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Rentra,2016,Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Partner,Lyons,2016,Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,"Creek Shoals,LLP",2016,Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Cargo Connections,2016,Entrepreneur,
"Altamaha Bancshares,Inc.",Director,Mae Jones,President,Jones Farms,2017,Farm Owner,1081510
"Altamaha Bancshares,Inc.",Director,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Morris Enterprises,2017,Farm Owner/Randall,1081510
"Altamaha Bancshares,Inc.",Director,Randall Morris or Betty Morris & Austin Morris Family Trust,Limited Partner,"Austin Morris,LLP",2017,Farm Owner/Randall,1081510
"Altamaha Bancshares,Inc.",Director,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Milligan Creek Cattle,2017,Farm Owner/Randall,1081510
"Altamaha Bancshares,Inc.",Director,Susan Salter Shook,Owner,"Susan Shook,PC",2017,Lawyer,1081510
"Altamaha Bancshares,Inc.",President/CEO/Director,R. Brent Sammons,,,2017,,1081510
"Altamaha Bancshares,Inc.",Director,S. Thomas Moore,President,S Thomas Moore & Associates,2017,"CPA,Owner of Firm",1081510
"Altamaha Bancshares,Inc.",Director,S. Thomas Moore,President,Old Garrison Ent.,2017,"CPA,Owner of Firm",1081510
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Ga Pine Straw,2017,Entrepreneur,1081510
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Rentra,2017,Entrepreneur,1081510
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Partner,Lyons,2017,Entrepreneur,1081510
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,"Creek Shoals,LLP",2017,Entrepreneur,1081510
"Altamaha Bancshares,Inc.",Director,Tommie Williams,Officer,Cargo Connections,2017,Entrepreneur,1081510
"Altamaha Bancshares,Inc.",Director,Wayne Hartley,President,"Robin Builders,Inc",2018,"Robin Builders,Inc.",
"Altamaha Bancshares,Inc.",Director,Mae Jones,President,Jones Farms,2018,Farm Owner,
"Altamaha Bancshares,Inc.",Director,Lloyd Mason,President,Southern Eyecare,2018,Southern Eyecare,
