Bank,Internal Title,Person,External Title,Affiliation,Fiscal Year
ALAPAHA HOLDING COMPANY,DIRECTOR,RICKEY S CARTER,DIRECTOR,NASHVILLE TRACTOR COMPANY,2015
ALAPAHA HOLDING COMPANY,DIRECTOR,LUTHER DUKE III,DIRECTOR,"ADEL ICE INC,HOPEFUL ICE""""",2015
ALAPAHA HOLDING COMPANY,DIRECTOR,JAMES R GASKINS,DIRECTOR,n/a,2015
ALAPAHA HOLDING COMPANY,DIRECTOR,CECIL W HILL,DIRECTOR,n/a,2015
ALAPAHA HOLDING COMPANY,PRESIDENT,KENNETH E HUGHES,PRESIDENT,n/a,2015
ALAPAHA HOLDING COMPANY,DIRECTOR,TOMMY LEE,DIRECTOR,LEE'S FARM SUPPLY,2015
ALAPAHA HOLDING COMPANY,DIRECTOR,STEVE MCMILLAN,DIRECTOR,BERRIEN PEANUT CO,2015
ALAPAHA HOLDING COMPANY,DIRECTOR,C DANE PERKINS,DIRECTOR,TROUTDALE CORP,2015
Alapaha Holding Company,Director,Rickey Carter,Entrepreneur,"Nashville Tractor,Inc.""""",2017
Alapaha Holding Company,Director,"Luther L. Duke,III""""",Entrepreneur,"Adel Ice Company,Inc.""""",2017
Alapaha Holding Company,Director,James R. Gaskins,n/a,n/a,2017
Alapaha Holding Company,Director,Cecil W. Hill,n/a,n/a,2017
Alapaha Holding Company,President,Kenneth E. Hughes,n/a,n/a,2017
Alapaha Holding Company,Director,Tommy Lee,Farmer & Entrepreneur,"Lee Farm Supply,LLC""""",2017
Alapaha Holding Company,Director,Steve McMillan,Farmer,Berrien Peanut Co-,2017
Alapaha Holding Company,Director,C. Dane Perkins,Judge,Troutdale Corporation-,2017
Alapaha Holding Company,Director,Sylvia L. Roberts,n/a,"Alapaha Station Celebration,Inc.-""""",2017
Alapaha Holding Company,Director,Daniel L. Studstill-,Attorney,"Daniel L. Studstill,PC""""",2017
Alapaha Holding Company,n/a,Erin B. Watson,n/a,n/a,2017
Alapaha Holding Company,Director,Rickey Carter,Director- Bank,"Nashville Tractor,Inc.- CEO""""",2017
Alapaha Holding Company,Director,"Luther L. Duke,III""""",Director- Bank,"Adel Ice Company,Inc.- CEO; Hopeful Ice of South Georgia""","Inc.- CEO"",2017"""
Alapaha Holding Company,Director,James R. Gaskins,Director- Bank,n/a,2017
Alapaha Holding Company,Director,Cecil W. Hill,Director- Bank,n/a,2017
Alapaha Holding Company,President,Kenneth E. Hughes,President & CEO,n/a,2017
Alapaha Holding Company,Director,Tommy Lee,Director- Bank,"Lee Farm Supply,LLC- Managing Member""""",2017
Alapaha Holding Company,Director,Steve McMillan,Director- Bank,"Berrien Peanut Co.- CEO; Southern Grace Farms,Inc.- CEO""""",2017
Alapaha Holding Company,Director,C. Dane Perkins,Director- Bank,"Troutdale Corporation- CEO; Perkins Warehouse,Inc.- CEO""""",2017
Alapaha Holding Company,Director,Sylvia L. Roberts,Director- Bank,"Alapaha Station Celebration,Inc.- CEO""""",2017
Alapaha Holding Company,Attorney,Daniel L. Studstill-,Director- Bank,"Daniel L. Studstill,PC CEO; Studstill Firm""",LLP.- Member; Managers of Dogwood Centre Partners
Alapaha Holding Company,n/a,Erin B. Watson,CFO- Bank,n/a,2017
Alapaha Holding Company,Director,"Luther L Duke,III""""",Director,"Adel Ice Company,Inc. CEO; Hopeful Ice of South Georgia""","Inc. CEO"",2019"""
Alapaha Holding Company,n/a,Cecil W Hill,Director/Consultant,n/a,2019
Alapaha Holding Company,President,Kenneth E Hughes,President and CEO,n/a,2019
Alapaha Holding Company,Director,Tommy Lee,Director,"Lee Farm Supply,LLC-Managing Member""""",2019
Alapaha Holding Company,Director,Steve McMillan,Director,"Berrien Peanut Co-CEO; Southern Grace Farms,Inc. CEO Middle Branch""","LLP CEO"",2019"""
Alapaha Holding Company,Director,C Dane Perkins,Director,Troutdale Corporation CEO,2019
Alapaha Holding Company,Director,Sylvia L Roberts,Director,Alapaha Station Celebration Inc CEO,2019
Alapaha Holding Company,Director,Daniel L Studstill,Director,"Daniel L Studstill,PC CEO Studstill Firm""","LLP Member"",2019"""
Alapaha Holding Company,n/a,Erin B Watson,CFO-Bank,n/a,2019
Alapaha Holding Company,Director,Brian E Stone,Director,"Adel Properties,LLC CEO Stone's Development CEO Water's Edge Construction LLC Stone Ridge Rental""","LLC Brian Stone Construction Inc"",2019"""
Alapaha,Director,"Luther L Duke,III""""",Director - Bank of Alapaha,"Adel Ice Company,Inc. CEO; Hopeful Ice of South Georgia""","Inc. CEO"",2020"""
Alapaha,President,Kenneth E Hughes,President and CEO,N/A,2020
Alapaha,Director,Tommy Lee,Director - Bank of Alapaha,"Lee Farm Supply,LLC-Managing Member""""",2020
Alapaha,Director,Steve McMillan,Director - Bank of Alapaha,"Berrien Peanut Co-CEO; Southern Grace Farms,Inc. CEO\nMiddle Branch""","LLP CEO"",2020"""
Alapaha,Director,C Dane Perkins,Director - Bank of Alapaha,Troutdale Corporation CEO\nPerkins Warehouse Inc.\nCEO,2020
Alapaha,Director,Sylvia L Roberts,Director - Bank of Alapaha,Alapaha Station Celebration Inc\nCEO,2020
Alapaha,Director,Daniel L Studstill,Director - Bank of Alapaha,"Daniel L. Studstill,PC CEO\nStudstill Firm""","LLP Member"",2020"""
Alapaha,n/a,Erin B Watson,CFO-Bank of Alapaha,N/A,2020
Alapaha,Director,Brian E Stone,Director - Bank of Alapaha,"Adel Properties,LLC CEO\nStone's Development CEO\nWater's Edge Construction LLC\nStone Ridge Rental""","LLC\nBrian Stone Construction Inc"",2020"""
Alapaha Holding Company,Director,"Luther L Duke,III""""",Director - Bank of Alapaha,"Adel Ice Company,Inc. CEO; Hopeful Ice of South Georgia""","Inc. CEO"",2021"""
Alapaha Holding Company,President,Kenneth E Hughes,President and CEO,N/A,2021
Alapaha Holding Company,Director,Tommy Lee,Director - Bank of Alapaha,"Lee Farm Supply,LLC-Managing Member""""",2021
Alapaha Holding Company,Director,Steve McMillan,Director - Bank of Alapaha,"Berrien Peanut Co-CEO; Southern Grace Farms,Inc. CEO Middle Branch""","LLP CEO"",2021"""
Alapaha Holding Company,Director,C Dane Perkins,Director - Bank of Alapaha,Troutdale Corporation CEO Perkins Warehouse Inc. CEO,2021
Alapaha Holding Company,Director,Sylvia L Roberts,Director - Bank of Alapaha,Alapaha Station Celebration Inc CEO,2021
Alapaha Holding Company,Director,Daniel L Studstill,Director - Bank of Alapaha,"Daniel L Studstill,PC CEO Studstill Firm""","LLP Member"",2021"""
Alapaha Holding Company,n/a,Erin B Watson,CFO - Bank of Alapaha,N/A,2021
Alapaha Holding Company,Director,Brian E Stone,Director-Bank of Alapaha,"Adel Properties,LLC CEO Stone's Development CEO Water's Edge Construction LLC Stone Ridge Rental""","LLC Brian Stone Construction Inc"",2021"""
ALAPAHA HOLDING COMPANY,Director,"Luther L Duke,III""""",Director - Bank of Alapaha,"Adel Ice Company,Inc. CEO; Hopeful Ice of South Georgia""","Inc. CEO"",2022"""
ALAPAHA HOLDING COMPANY,President,Kenneth E Hughes,President and CEO,n/a,2022
ALAPAHA HOLDING COMPANY,Director,Tommy Lee,Director - Bank of Alapaha,"Lee Farm Supply,LLC-Managing Member""""",2022
ALAPAHA HOLDING COMPANY,Director,Steve McMillan,Director - Bank of Alapaha,"Berrien Peanut Co-CEO; Southern Grace Farms,Inc. CEO Middle Branch""","LLP CEO"",2022"""
ALAPAHA HOLDING COMPANY,Director,C Dane Perkins,Director - Bank of Alapaha,Troutdale Corporation CEO Perkins Warehouse Inc. CEO,2022
ALAPAHA HOLDING COMPANY,Director,Sylvia L Roberts,Director - Bank of Alapaha,Alapaha Station Celebration Inc CEO,2022
ALAPAHA HOLDING COMPANY,Director,Daniel L Studstill,Director - Bank of Alapaha,"Daniel L Studstill,PC CEO""""",2022
ALAPAHA HOLDING COMPANY,CFO,Erin B Watson,CFO - Bank of Alapaha,"Studstill Firm,LLP Member""""",2022
ALAPAHA HOLDING COMPANY,Director,Brian E Stone,Director - Bank of Alapaha,"Adel Properties,LLC CEO Stone's Development CEO Water's Edge Construction LLC Stone Ridge Rental""","LLC Brian Stone Construction Inc"",2022"""
ALAPAHA HOLDING COMPANY,Secretary,Ellen Brogdon,Vice President-Bank of Alapaha,"Dorothy P Ingram Trust,Trustee""""",2022
ALAPAHA HOLDING COMPANY,MA,Angela McMillan,Vice President-Bank of Alapaha,Barry's Deli,2022
ALAPAHA HOLDING COMPANY,N/A,Belinda Holbrook,Vice President-Bank of Alapaha,None,2022
ALAPAHA HOLDING COMPANY,N/A,Jay Funderburke,Chief Compliance Officer,None,2022
Alapaha Holding Company,Director,"Luther L Duke,III""""",Director - Bank of Alapaha,"Adel Ice Company,Inc. CEO; Hopeful Ice of South Georgia""","Inc. CEO"",2023"""
Alapaha Holding Company,President,Kenneth E Hughes,President and CEO,n/a,2023
Alapaha Holding Company,Director,Tommy Lee,Director - Bank of Alapaha,"Lee Farm Supply,LLC-Managing Member""""",2023
Alapaha Holding Company,Director,Steve McMillan,Director - Bank of Alapaha,"Berrien Peanut Co-CEO; Southern Grace Farms,Inc. CEO; Middle Branch""","LLP CEO"",2023"""
Alapaha Holding Company,Director,C Dane Perkins,Director - Bank of Alapaha,Troutdale Corporation CEO Perkins Warehouse Inc. CEO,2023
Alapaha Holding Company,Director,Sylvia L Roberts,Director Bank of Alapaha,Alapaha Station Celebration Inc CEO,2023
Alapaha Holding Company,Director,Daniel L Studstill,Director - Bank of Alapaha,"Daniel L Studstill,PC CEO""""",2023
Alapaha Holding Company,CFO,Erin B Watson,CFO-Bank of Alapaha,n/a,2023
Alapaha Holding Company,Director,Brian E Stone,Director - Bank of Alapaha,"Adel Properties,LLC CEO Stone's Development CEO Water's Edge Construction LLC Stone Ridge Rental""","LLC Brian Stone Construction Inc"",2023"""
Alapaha Holding Company,Secretary,Ellen Brogdon,Vice President- Bank of Alapaha,"Dorothy P Ingram Trust,Trustee""""",2023
Alapaha Holding Company,n/a,Angela McMillan,Vice President- Bank of Alapaha,Barry's Deli,2023
Alapaha Holding Company,n/a,Belinda Holbrook,Vice President - Bank of Alapaha,n/a,2023
Alapaha Holding Company,n/a,Jay Funderburke,Chief Compliance Officer,n/a,2023
Alapaha Holding Company,Director,Rudoiph Smith,Director - Bank of Alapaha,Consultant - City of Nashville,2023
Alfa Mutual Insurance Company,"Chairman of the Board,President and CEO""","Director"",James L. Parnell""",Corporate Secretary and Business Manager,"Parnell,Inc.""""",2015
Alfa Mutual Insurance Company,"Director,County President""""",Rex Vaughn,Farmer/ Owner,Vaughn Farms,2015
Alfa Mutual Insurance Company,"Director,County President""""",George Jeffcoat,Farmer/ Owner,n/a,2015
Alfa Mutual Insurance Company,Director,Dean Wysner,Farmer/ Owner,n/a,2015
Alfa Mutual Insurance Company,"Director,County President""""",Jake Harper,Farmer/ Owner,Harper Farms,2015
Alfa Mutual Insurance Company,"Director,County President""""",Stephen L. Dunn,Farmer/ Owner,n/a,2015
Alfa Mutual Insurance Company,Director,Brian Glenn,Farmer/ Owner,Glenn Acres Farm,2015
Alfa Mutual Insurance Company,"Director,County President""""",Paul Looney,Farmer/ Owner,"Looney Farms,LLC""""",2015
Alfa Mutual Insurance Company,"Director,County President""""",Phillip Thompson,Farmer/ Owner,n/a,2015
Alfa Mutual Insurance Company,Director,Don Allison,Farmer/ Owner,Greenfield Farms,2015
Alfa Mutual Insurance Company,"Director,County President""""",Joe Roberts,Farmer/ Owner,Roberts Farm,2015
Alfa Mutual Insurance Company,"Director,County President""""",Dell Hill,Farmer/ Owner,Selwood Farm,2015
Alfa Mutual Insurance Company,"Director,County President""""",Richard Edgar,Farmer/ Owner,Edgar Farms,2015
Alfa Mutual Insurance Company,Director,Dan Robertson,Farmer/ Owner,n/a,2015
Alfa Mutual Insurance Company,Director,Gary Henry,Farmer/ Owner,HCC Farms,2015
Alfa Mutual Insurance Company,Director,Carl Sanders,Farmer/ Owner,n/a,2015
Alfa Mutual Insurance Company,"Director,County President""""",Sammy Gibbs,Farmer/ Owner,Gibbs Farms,2015
Alfa Mutual Insurance Company,Director,Fred Helms,Farmer/ Owner,n/a,2015
Alfa Mutual Insurance Company,"EVP,Operations""""",Stephen G. Rutledge,n/a,n/a,2015
Alfa Mutual Insurance Company,"EVP,Marketing""""",Al Dees,n/a,n/a,2015
MidCountry Financial Corp.,Lead Independent Director,Richard W. Carpenter,Director,"Columbia Property Trust,Inc.""""",2017
MidCountry Financial Corp.,Director,C. Lee Ellis,n/a,n/a,2017
MidCountry Financial Corp.,Chairman of the Board and Vice President of Strategic and Capital Planning,Robert F. Hatcher,President/Director,Georgia Pine Level Foundation,2017
MidCountry Financial Corp.,Director,"Robert F. Hatcher,Jr.""""",n/a,"Hatcher Investments,Ltd""""",2017
MidCountry Financial Corp.,Director,John D. Hemmings,"Senior Vice President,Investments""""",Alfa Mutual Insurance Co.,2017
MidCountry Financial Corp.,Director,Sherry A. Kellett,Director,"Highwoods Properties,inc.""""",2017
MidCountry Financial Corp.,Director,James R. Lientz,Partner,Safe Harbor Consulting,2017
MidCountry Financial Corp.,Director,Michael W. Rowell,Senior Vice President and Chief Information Officer,Alfa Enterprise Technologies LLC,2017
MidCountry Financial Corp.,Director,Stephen G. Rutledge,"Executive Vice President,Operations""""",Alfa Mutual Insurance Co.,2017
MidCountry Financial Corp.,President and CEO,Timothy L. Stanley,Chairman of the Board,"Heights Finance Corporation,Illinois""""",2017
MidCountry Financial Corp.,Director,Kevin S. Wilder,Assistant Vice President,"Clayton HC,Inc.""""",2017
MidCountry Financial Corp.,Director,Timothy W. Williams,President and CEO,21st Mortgage Corporation,2017
MidCountry Financial Corp.,N/A,Stanley L. Butler,N/A,N/A,2017
MidCountry Financial Corp.,N/A,Roy D. Jones,N/A,N/A,2017
MidCountry Financial Corp.,N/A,Alison N. LaBruyere,N/A,N/A,2017
MidCountry Financial Corp.,N/A,Sandra E. Laughlin,N/A,N/A,2017
MidCountry Financial Corp.,N/A,Steven W. Meads,N/A,N/A,2017
"Altamaha Bancshares,Inc.""""",Director,Mae Jones,President,Jones Farms,2014
"Altamaha Bancshares,Inc.""""",Director/Randall,Betty Morris or Randall Morris & Austin Morris Family Trust,Part owner Director/Randall,Morris Enterprises,2014
"Altamaha Bancshares,Inc.""""",Director,Susan Shook,Director Owner,"Susan Shook,PC""""",2014
"Altamaha Bancshares,Inc.""""",President /CEO/Director,R. Brent Sammons,President/CEO/Director,none,2014
"Altamaha Bancshares,Inc.""""",Director/ Chairman,W Colon Sammons,Director/ Chairman,None,2014
"Altamaha Bancshares,Inc.""""",Director,S. Thomas Moore,President,S Thomas Morre & Associates,2014
"Altamaha Bancshares,Inc.""""",Director,Tommie Williams,Director Officer,Ga Pine Straw,2014
"Altamaha Bancshares,Inc.""""",Director,Mae Jones,President,Jones Farms,2015
"Altamaha Bancshares,Inc.""""",Director/Randall,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Morris Enterprises,2015
"Altamaha Bancshares,Inc.""""",Director/Susan,Susan Saller Shook,Owner/Susan,"Susan Shook,PC""""",2015
"Altamaha Bancshares,Inc.""""",Director Chairman/W.Colon,W Colon Sammons,None,None,2015
"Altamaha Bancshares,Inc.""""",Director/Thomas,S. Thomas Moore,President,S Thomas Moore & Associates,2015
"Altamaha Bancshares,Inc.""""",Director,Tommie Williams,"Officer,Ga Pine Straw""""",GA Pine Straw,2015
Altamaha Bank,Director,Mae Jones,President,Jones Farms,2016
Altamaha Bank,Chief Financial Officer,Bo Fennell,n/a,n/a,2016
Altamaha Bank,Director/Randall,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Morris Enterprises,2016
Altamaha Bank,Director/Susan,Susan Salter Shook,Owner/Susan,"Susan Shook,PC""""",2016
Altamaha Bank,Director/ Chairman/W.Colon,W Colon Sammons,None,None,2016
Altamaha Bank,Director/Thomas,S. Thomas Moore,President,S Thomas Moore & Associates,2016
Altamaha Bank,Director,Tommie Williams,"Officer,Ga Pine Straw""""",GA Pine Straw,2016
"Altamaha Bancshares,Inc.""""",Director,Mae Jones,President,Jones Farms,2017
"Altamaha Bancshares,Inc.""""",Director,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Morris Enterprises,2017
"Altamaha Bancshares,Inc.""""",Director,Randall Morris or Betty Morris & Austin Morris Family Trust,Limited Partner,"Austin Morris,LLP""""",2017
"Altamaha Bancshares,Inc.""""",Director,Randall Morris or Betty Morris & Austin Morris Family Trust,Part owner,Milligan Creek Cattle,2017
"Altamaha Bancshares,Inc.""""",Director,Susan Salter Shook,Owner,"Susan Shook,PC""""",2017
"Altamaha Bancshares,Inc.""""",President/CEO/Director,R. Brent Sammons,n/a,n/a,2017
"Altamaha Bancshares,Inc.""""",Director,S. Thomas Moore,President,S Thomas Moore & Associates,2017
"Altamaha Bancshares,Inc.""""",Director,S. Thomas Moore,President,Old Garrison Ent.,2017
"Altamaha Bancshares,Inc.""""",Director,Tommie Williams,Officer,Ga Pine Straw,2017
"Altamaha Bancshares,Inc.""""",Director,Tommie Williams,Officer,Rentra,2017
"Altamaha Bancshares,Inc.""""",Director,Tommie Williams,Partner,"Lyons,GA""""",2017
"Altamaha Bancshares,Inc.""""",Director,Tommie Williams,Officer,"Creek Shoals,LLP""""",2017
"Altamaha Bancshares,Inc.""""",Director,Tommie Williams,Officer,Cargo Connections,2017
"Altamaha Bancshares,Inc.""""",Director,Wayne Hartley,Director,"Robin Builders,Inc""""",2018
"Altamaha Bancshares,Inc.""""",Director,Mae Jones,Director,Jones Farms,2018
"Altamaha Bancshares,Inc.""""",Director,Lloyd Mason,President,Southern Eyecare,2018
"Altamaha Bancshares,Inc.""""",Director/Randall,"Randall Morris or Betty Morris & Austin Morris Family Trust,",Director/Randall,Morris Enterprises,2018
"Altamaha Bancshares,Inc.""""",Director/Susan,Susan Salter Shook,Owner/Susan,"Susan Shook,PC""""",2018
"Altamaha Bancshares,Inc.""""",President/CEO/Director,R. Brent Sammons,President/CEO/Director,n/a,2018
"Altamaha Bancshares,Inc.""""",Director/Thomas,S. Thomas Moore,Director/Thomas,S Thomas Morre & Associates,2018
"Altamaha Bancshares,Inc.""""",President,Tommy A. Rollins,Director,Tar Land & Timber,2018
"Altamaha Bancshares,Inc.""""",Director,Wayne Hartley,Director,"Robin Builders,Inc.""""",2019
"Altamaha Bancshares,Inc.""""",Director,Mae Jones,Director,Jones Farms,2019
"Altamaha Bancshares,Inc.""""",Director,Lloyd Mason,President,Southern Eyecare,2019
"Altamaha Bancshares,Inc.""""",Director/Randall,Randall Morris or Betty Morris & Austin Morris Family Trust,Director/Randall,Morris Enterprises,2019
"Altamaha Bancshares,Inc.""""",Director/Susan,Betty Salter,Director/Susan,"Susan Shook,PC""""",2019
"Altamaha Bancshares,Inc.""""",President/CEO/Director,R. Brent Sammons,President/CEO/Director,n/a,2019
"Altamaha Bancshares,Inc.""""","CPA,Owner of Firm""""",S. Thomas Moore,Director/Thomas,S Thomas Morre & Associates,2019
"Altamaha Bancshares,Inc.""""",Timber Harvester,Tommy A. Rollins,Director,Tar Land & Timber,2019
"Altamaha Bancshares,Inc.""""",Director,Wayne Hartley,President,"Robin Builders,Inc.""""",2020
"Altamaha Bancshares,Inc.""""",Director,Mae Jones,President,Jones Farms,2020
"Altamaha Bancshares,Inc.""""",Director,Lloyd Mason,President,Southern Eyecare,2020
"Altamaha Bancshares,Inc.""""",Director/Randall,"Randall Morris or Betty Morris & Austin Morris Family Trust,",Director/Randall,Morris Enterprises,2020
"Altamaha Bancshares,Inc.""""",Director/Susan,Susan Salter Shook,Owner/Susan,"Susan Shook,PC""""",2020
"Altamaha Bancshares,Inc.""""",President /CEO/Director,R. Brent Sammons,President/CEO/Director,n/a,2020
"Altamaha Bancshares,Inc.""""",Director/Thomas,S. Thomas Moore,President,S Thomas Morre & Associates,2020
"Altamaha Bancshares,Inc.""""",Director,Tommy A. Rollins,President,Tar Land & Timber,2020
"Altamaha Bancshares,Inc.""""",Director,Wayne Hartley,Director,"Robin Builders,Inc""""",2021
"Altamaha Bancshares,Inc.""""",Director,Lloyd Mason,Director,Southern Eyecare,2021
"Altamaha Bancshares,Inc.""""",Director/Randall,Randall Morris or Betty Morris & Austin Morris Family Trust,Director/Randall,Southern Vision Care,2021
"Altamaha Bancshares,Inc.""""",Director/Susan,Susan Salter Shook,Director/Susan,"Susan Shook,PC""""",2021
"Altamaha Bancshares,Inc.""""",President/CEO/Director,R. Brent Sammons,President/CEO/Director,n/a,2021
"Altamaha Bancshares,Inc.""""",Director/Thomas,S. Thomas Moore,Director/Thomas,S Thomas Morre & Associates,2021
